airtable_record_id,createdTime,Commitment,Contact (Title),Crunchbase URL,Exits (#),Investment Stage,Investments (#),Investor Type,Location,Organization/Person Name,Priority,Probability,Probably-Weighted Commitment,Source,State,Status,Target
recn1ul3vppZ2CCJD,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/first-analysis,16,"[""Early Stage Venture"", ""Late Stage Venture""]",64,"[""Venture Capital""]","Chicago, Illinois, United States",First Analysis,,0,0,,Illinois,,
recn2nQZdE69AmIZs,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/ndrc,2,"[""Seed""]",99,"[""Micro VC""]","Dublin, Dublin, Ireland",NDRC,,0,0,,Dublin,,
recn62NqnWMN2e7jB,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/almi-invest,1,"[""Seed""]",92,"[""Venture Capital""]","Stockholm, Stockholms Lan, Sweden",Almi Invest,,0,0,,Stockholms Lan,,
recn6HxeYAefm9tMu,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/imagine-k12,5,"[""Early Stage Venture"", ""Seed""]",54,"[""Accelerator""]","Redwood City, California, United States",Imagine K12,,0,0,,California,,
recn7BCHywddUbVuV,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/us-venture-partners,110,"[""Early Stage Venture"", ""Late Stage Venture""]",464,"[""Venture Capital""]","Menlo Park, California, United States",U.S. Venture Partners (USVP),,0,0,,California,,
recn9jrCRdWYuPIe0,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/inventus-capital-partners,8,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",66,"[""Venture Capital""]","San Mateo, California, United States",Inventus Capital Partners,,0,0,,California,,
recnFMzErBOQuTwVv,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/new-york-angels,17,"[""Debt"", ""Early Stage Venture"", ""Seed""]",125,"[""Angel Group""]","New York, New York, United States",New York Angels,,0,0,,New York,,
recnJuw6retyWfsCi,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/groupe-siparex,14,"[""Early Stage Venture"", ""Late Stage Venture""]",67,"[""Private Equity Firm""]","Paris, Ile-de-France, France",Groupe Siparex,,0,0,,Ile-de-France,,
recnKl8t2BMLlTgL0,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/fuel-capital,6,"[""Early Stage Venture"", ""Seed""]",63,"[""Micro VC"", ""Venture Capital""]","San Francisco, California, United States",Fuel Capital,,0,0,,California,,
recnMoNt29pAqQgmA,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/source-code-capital,2,"[""Early Stage Venture""]",73,"[""Venture Capital""]","Changyang, Beijing, China",Source Code Capital,,0,0,,Beijing,,
recnPBrsG1wwm9m6p,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/connecticut-innovations,19,"[""Debt"", ""Early Stage Venture"", ""Grant"", ""Late Stage Venture"", ""Seed""]",163,"[""Government Office""]","Rocky Hill, Connecticut, United States",Connecticut Innovations,,0,0,,Connecticut,,
recnQlFduORORzQgU,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/matrix-partners,99,"[""Early Stage Venture"", ""Seed""]",480,"[""Venture Capital""]","San Francisco, California, United States",Matrix Partners,,0,0,,California,,
recnRvhcg0zU9Mg44,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/zpark-venture,7,"[""Early Stage Venture"", ""Seed""]",71,"[""Micro VC"", ""Venture Capital""]","Palo Alto, California, United States",Amino Capital,,0,0,,California,,
recnSj4tRN3fYk9VJ,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/avalon-ventures,34,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",151,"[""Venture Capital""]","La Jolla, California, United States",Avalon Ventures,,0,0,,California,,
recnXDHyhsi0yMH8O,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/waldenvc,19,"[""Early Stage Venture"", ""Private Equity"", ""Seed""]",73,"[""Venture Capital""]","San Francisco, California, United States",Walden Venture Capital,,0,0,,California,,
recnZm2vsJY7NG3C4,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/person/rick-marini,8,"[""Seed""]",51,"[""Individual/Angel""]","San Francisco, California, United States",Rick Marini,,0,0,,California,,
recnZpC1mbDjzCati,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/commonwealth-capital-ventures,32,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",101,"[""Venture Capital""]","Boston, Massachusetts, United States",Commonwealth Capital Ventures,,0,0,,Massachusetts,,
recnaf1Yr0JD0R2y1,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/ventech-capital,30,"[""Early Stage Venture"", ""Seed""]",135,"[""Venture Capital""]","Paris, Ile-de-France, France",Ventech,,0,0,,Ile-de-France,,
recnbUlT0oV0dc2kR,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/third-point-ventures,11,"[""Early Stage Venture"", ""Late Stage Venture""]",51,"[""Hedge Fund""]","New York, New York, United States",Third Point Ventures,,0,0,,New York,,
recnjdKMsgXLfVbOY,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/goldman-sachs,190,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity"", ""Seed""]",607,"[""Investment Bank"", ""Venture Capital""]","New York, New York, United States",Goldman Sachs,,0,0,,New York,,
recnpFygmvF05gvAc,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/omnes-capital,35,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity"", ""Seed""]",122,"[""Venture Capital""]","Paris, Ile-de-France, France",Omnes Capital,,0,0,,Ile-de-France,,
recnru5t5zRpBRja4,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/hig-capital,28,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity"", ""Seed""]",99,"[""Private Equity Firm""]","Miami, Florida, United States",HIG Capital,,0,0,,Florida,,
recnwyNWKnF2A4k40,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/amadeus-capital-partners,29,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity"", ""Seed""]",157,"[""Venture Capital""]","London, England, United Kingdom",Amadeus Capital Partners,,0,0,,England,,
recnx8td5lAgwFCFN,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/blume-ventures,6,"[""Early Stage Venture"", ""Seed""]",112,"[""Venture Capital""]","Mumbai, Maharashtra, India",Blume Ventures,,0,0,,Maharashtra,,
reco1Y8kEyc6j9EoK,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/serra-ventures,7,"[""Early Stage Venture""]",177,"[""Venture Capital""]","Champaign, Illinois, United States",Serra Ventures,,0,0,,Illinois,,
recoCM5mDRXreA2Yl,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/nazca-ventures-3,1,"[""Early Stage Venture"", ""Seed""]",59,"[""Micro VC""]","Santiago, Region Metropolitana, Chile",Mountain Nazca,,0,0,,Region Metropolitana,,
recoD299ysI9ait2K,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/auriga-partners,28,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",150,"[""Venture Capital""]","Paris, Ile-de-France, France",Auriga Partners,,0,0,,Ile-de-France,,
recoDIdt3lMbRaeAo,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/boulder-ventures,23,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",88,"[""Venture Capital""]","Boulder, Colorado, United States",Boulder Ventures,,0,0,,Colorado,,
recoDejABMMVL7JqF,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/amplify-partners,5,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",61,"[""Venture Capital""]","Menlo Park, California, United States",Amplify Partners,,0,0,,California,,
recoHUxqQ4A8KGNyO,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/claremont-creek-ventures,12,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",73,"[""Venture Capital""]","Oakland, California, United States",Claremont Creek Ventures,,0,0,,California,,
recoJJLBjhTcUzINw,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/north-bridge-venture-partners,88,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity"", ""Seed""]",403,"[""Venture Capital""]","Waltham, Massachusetts, United States",North Bridge Venture Partners & Growth Equity,,0,0,,Massachusetts,,
recoQS4IHqfF1pz1W,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/foresight-group,5,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",58,"[""Venture Capital""]","London, England, United Kingdom",Foresight Group,,0,0,,England,,
recoQSKNyrgOug1iy,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/khosla-ventures,68,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Post-Ipo"", ""Private Equity"", ""Seed""]",562,"[""Venture Capital""]","Menlo Park, California, United States",Khosla Ventures,,0,0,,California,,
recoRdFmt1S1PnFvR,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/highland-capital-partners-europe,6,"[""Early Stage Venture"", ""Late Stage Venture""]",48,"[""Venture Capital""]","Geneva, Geneve, Switzerland",Highland Europe,,0,0,,Geneve,,
recoXr6OU5sShb79u,2018-02-15T03:09:05.000Z,0,"[""recVUGueLb3ytlhgx"", ""recZBcrVS4BIhX1PL"", ""recYJ6ZmOzYK1qu6R""]",[REDACTED],13,"[""Early Stage Venture"", ""Seed""]",81,"[""Micro VC""]","Palo Alto, California, United States",[REDACTED] Seed Stage VC #4,Very High,0,0,Network Intro,California,X) Passed,True
recoY5jojGhwQ7Y2m,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/cmea-capital,34,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity"", ""Seed""]",94,"[""Venture Capital""]","San Francisco, California, United States",CMEA Capital,,0,0,,California,,
recoYPv21cFdLxdll,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/bioadvance,14,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",179,"[""Venture Capital""]","Philadelphia, Pennsylvania, United States",BioAdvance,,0,0,,Pennsylvania,,
recoYl7gwG1RxXDuv,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/cardinal-partners,13,"[""Early Stage Venture"", ""Late Stage Venture""]",51,"[""Venture Capital""]","Princeton, New Jersey, United States",Cardinal Partners,,0,0,,New Jersey,,
recobNilOA73cDdG4,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/practica-capital,3,"[""Early Stage Venture"", ""Seed""]",57,"[""Micro VC"", ""Venture Capital""]","Vilnius, Vilniaus Apskritis, Lithuania",Practica Capital,,0,0,,Vilniaus Apskritis,,
recoeUZRaGNnudh3l,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/trilogy-equity-partnership,13,"[""Early Stage Venture"", ""Private Equity"", ""Seed""]",61,"[""Venture Capital""]","Bellevue, Washington, United States",Trilogy Equity Partners,,0,0,,Washington,,
recoj1s07L4CAQHWd,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/enertech-capital,9,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",63,"[""Venture Capital""]","Conshohocken, Pennsylvania, United States",EnerTech Capital,,0,0,,Pennsylvania,,
recooIILXnqu0JahB,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/aurus,2,"[""Early Stage Venture"", ""Seed""]",51,"[""Venture Capital""]","Lo Barnechea, Region Metropolitana, Chile",Aurus,,0,0,,Region Metropolitana,,
recoolfJ9MWDUiXBP,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/bessemer-venture-partners,157,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity"", ""Seed""]",762,"[""Venture Capital""]","Menlo Park, California, United States",Bessemer Venture Partners,,0,0,,California,,
recoyaNWWb5afXFjw,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/us-department-of-energy,26,"[""Debt"", ""Early Stage Venture"", ""Grant"", ""Seed""]",89,"[""Government Office""]","Washington, District of Columbia, United States",US Department of Energy,,0,0,,District of Columbia,,
recozlC2CPtjTsG5E,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/east-ventures,9,"[""Early Stage Venture"", ""Seed""]",153,"[""Venture Capital""]","Tokyo, Tokyo, Japan",East Ventures,,0,0,,Tokyo,,
recp4sKkDNBirPafZ,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/tengelmann-ventures,6,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity"", ""Seed""]",58,"[""Venture Capital""]","Mülheim An Der Ruhr, Nordrhein-Westfalen, Germany",Tengelmann Ventures,,0,0,,Nordrhein-Westfalen,,
recp7fJcXAgURRGff,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/quotidian-ventures,26,"[""Seed""]",78,"[""Micro VC""]","New York, New York, United States",Quotidian Ventures,,0,0,,New York,,
recp9O5ggftwunTY9,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/mars-investment-accelerator-fund,18,"[""Early Stage Venture"", ""Seed""]",144,"[""Incubator""]","Toronto, Ontario, Canada",MaRS Investment Accelerator Fund,,0,0,,Ontario,,
recpAgLMduSBfgabc,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/harrison-metal-capital,34,"[""Early Stage Venture"", ""Seed""]",151,,"San Francisco, California, United States",Harrison Metal,,0,0,,California,,
recpDZceBlpCpGw4V,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/ludlow-ventures-llc,16,"[""Debt"", ""Early Stage Venture"", ""Seed""]",88,"[""Micro VC""]","Detroit, Michigan, United States",Ludlow Ventures,,0,0,,Michigan,,
recpIGfQ9wt87LqJf,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/launchub,1,"[""Early Stage Venture"", ""Seed""]",112,"[""Micro VC"", ""Venture Capital""]","Sofia, Grad Sofiya, Bulgaria",LAUNCHub Ventures,,0,0,,Grad Sofiya,,
recpJLwAxWQrFHlll,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/ra-capital-management,48,"[""Early Stage Venture"", ""Late Stage Venture"", ""Post-Ipo"", ""Private Equity""]",80,"[""Venture Capital""]","Boston, Massachusetts, United States",RA Capital Management,,0,0,,Massachusetts,,
recpNzGwAtZWVWYA7,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/global-founders-capital,14,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",170,"[""Venture Capital""]",,Global Founders Capital,,0,0,,,,
recpblegQbD7juW92,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/third-wave-digital,7,"[""Early Stage Venture"", ""Seed""]",58,"[""Micro VC"", ""Venture Capital""]","Beverly Hills, California, United States",Third Wave Digital,,0,0,,California,,
recpcxh5duqwwMaIM,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/cyberport-hong-kong,1,"[""Seed""]",170,"[""Co-Working Space""]","Hong Kong, Hong Kong Island, Hong Kong",Cyberport Hong Kong,,0,0,,Hong Kong Island,,
recpeh9GCE4yKDT1V,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/scottish-investment-bank,9,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",134,"[""Investment Bank""]","Glasgow, Glasgow City, United Kingdom",Scottish Investment Bank,,0,0,,Glasgow City,,
recpk5WCGywWHbbra,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/newfund-management,6,"[""Early Stage Venture"", ""Seed""]",63,"[""Venture Capital""]","Paris, Ile-de-France, France",Newfund Capital,,0,0,,Ile-de-France,,
recpua747xq0wWk0s,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/ventures-west,19,"[""Early Stage Venture"", ""Late Stage Venture""]",52,"[""Venture Capital""]","Vancouver, British Columbia, Canada",Ventures West,,0,0,,British Columbia,,
recpun899TXqnd2f0,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/point-judith-capital,9,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",65,"[""Venture Capital""]","Boston, Massachusetts, United States",PJC,,0,0,,Massachusetts,,
recpycTNMWMXsxXcK,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/national-institutes-of-health,15,"[""Grant"", ""Seed""]",128,"[""Government Office""]","Bethesda, Maryland, United States",National Institutes of Health,,0,0,,Maryland,,
recq1f5reNy0oLjAa,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/opus-capital,18,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",81,"[""Venture Capital""]","Menlo Park, California, United States",Opus Capital,,0,0,,California,,
recq4RP3p6ulN8bff,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/startup-wise-guys,1,"[""Seed""]",57,"[""Accelerator""]","Tallinn, Harjumaa, Estonia",Startup Wise Guys,,0,0,,Harjumaa,,
recq5PHNJir4YXW5n,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/monashees-capital,8,"[""Early Stage Venture"", ""Seed""]",71,"[""Venture Capital""]","São Paulo, Sao Paulo, Brazil",monashees,,0,0,,Sao Paulo,,
recqCbHfubNsTz0B6,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/draper-richards,24,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",66,"[""Venture Capital""]","Menlo Park, California, United States",Draper Richards,,0,0,,California,,
recqEwIfn5hAvdMO3,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/blue-startups,1,"[""Seed""]",75,"[""Accelerator""]","Honolulu, Hawaii, United States",Blue Startups,,0,0,,Hawaii,,
recqGCJkW7O71GIIN,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/amplify-la,11,"[""Early Stage Venture"", ""Seed""]",94,"[""Accelerator"", ""Venture Capital""]","Los Angeles, California, United States",Amplify.LA,,0,0,,California,,
recqH9WYpdnNknzAe,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/southern-cross-venture-partners,10,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity"", ""Seed""]",46,"[""Venture Capital""]","North Sydney, New South Wales, Australia",Southern Cross Venture Partners,,0,0,,New South Wales,,
recqJIViMxJO1qXbn,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/sgventures,9,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",53,"[""Venture Capital""]","Beverly Hills, California, United States",SGVC,,0,0,,California,,
recqPuPjPR3sYRzf4,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/the-westly-group,8,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity"", ""Seed""]",62,"[""Venture Capital""]","Menlo Park, California, United States",The Westly Group,,0,0,,California,,
recqRHbTm6MmEZYPn,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/correlation-ventures,21,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",188,"[""Venture Capital""]","San Diego, California, United States",Correlation Ventures,,0,0,,California,,
recqUhQMAcixc29C5,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/dorm-room-fund,4,"[""Seed""]",120,"[""Micro VC""]","Philadelphia, Pennsylvania, United States",Dorm Room Fund,,0,0,,Pennsylvania,,
recqZoXzNupjrUhln,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/rho-capital-ventures,35,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",97,"[""Venture Capital""]","New York, New York, United States",Rho Capital Partners,,0,0,,New York,,
recqcOtjkknUpmXxw,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/greylock,169,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",624,"[""Venture Capital""]","Menlo Park, California, United States",Greylock Partners,,0,0,,California,,
recqdZ4W7oB31yxjX,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/quaker-bioventures,15,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity"", ""Seed""]",52,"[""Venture Capital""]","Philadelphia, Pennsylvania, United States",Quaker BioVentures,,0,0,,Pennsylvania,,
recqibkB6iWZU5RXb,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/point-nine-capital,8,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",134,"[""Micro VC"", ""Venture Capital""]","Berlin, Berlin, Germany",Point Nine Capital,,0,0,,Berlin,,
recqpZeHWOo4BwO2L,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/bbg-ventures,2,"[""Early Stage Venture"", ""Seed""]",53,"[""Micro VC""]","New York, New York, United States",BBG Ventures,,0,0,,New York,,
recr0jPHhgH47Aov4,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/collaborative-fund,9,"[""Early Stage Venture"", ""Seed""]",117,"[""Micro VC""]","New York, New York, United States",Collaborative Fund,,0,0,,New York,,
recr3rjwSe7SmCKae,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/social-leverage,22,"[""Seed""]",80,"[""Micro VC"", ""Venture Capital""]","Phoenix, Arizona, United States",Social Leverage,,0,0,,Arizona,,
recr7oSdu5zKmkuQ7,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/ta-venture,13,"[""Early Stage Venture"", ""Seed""]",109,"[""Venture Capital""]","Kiev, Kyyivs'ka Oblast', Ukraine",TA Ventures,,0,0,,Kyyivs'ka Oblast',,
recr8RDrNr1e4DWGN,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/arch-venture-partners,53,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",261,"[""Venture Capital""]","Chicago, Illinois, United States",ARCH Venture Partners,,0,0,,Illinois,,
recrJM1RThVgb2udt,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/dcm,66,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",391,"[""Venture Capital""]","Menlo Park, California, United States",DCM Ventures,,0,0,,California,,
recrKCPXp0Wu0fAgm,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/allen-and-company,42,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity"", ""Seed""]",132,"[""Investment Bank""]","New York, New York, United States",Allen & Company,,0,0,,New York,,
recrTkXQaWHTmK1DS,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/formation8,12,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",134,"[""Venture Capital""]","San Francisco, California, United States",Formation 8,,0,0,,California,,
recrcHYlXxTu8uIbQ,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/matrix-partners-china,10,"[""Early Stage Venture"", ""Late Stage Venture"", ""Non Equity Assistance"", ""Seed""]",206,"[""Angel Group"", ""Fund Of Funds"", ""Venture Capital""]","Beijing, Beijing, China",Ventequity Matrix Partners China,,0,0,,Beijing,,
recrdiNzGtQExkPNg,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/backstage-capital,1,"[""Early Stage Venture"", ""Seed""]",49,"[""Micro VC""]","West Hollywood, California, United States",Backstage Capital,,0,0,,California,,
recrfFnABKPPODJk5,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/invesco-perpetual,22,"[""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",78,"[""Private Equity Firm""]","Henley On Thames, Oxfordshire, United Kingdom",Invesco,,0,0,,Oxfordshire,,
recrkneIOV6tMDpLY,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/start-fund,15,"[""Early Stage Venture"", ""Seed""]",61,"[""Micro VC"", ""Venture Capital""]","San Francisco, California, United States",Start Fund,,0,0,,California,,
recrp9qluKocRKbdn,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/tpg-growth,14,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity""]",67,"[""Private Equity Firm""]","San Francisco, California, United States",TPG Growth,,0,0,,California,,
recruoTdOWJqo0adf,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/wi-harper-group,16,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",130,"[""Venture Capital""]","San Francisco, California, United States",WI Harper Group,,0,0,,California,,
recrxDCTGuZwS7Sit,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/samsung-ventures,40,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Private Equity"", ""Seed""]",143,"[""Corporate Venture Capital""]","Seoul, Seoul-t'ukpyolsi, South Korea",Samsung Ventures,,0,0,,Seoul-t'ukpyolsi,,
recs2lPLHRPCc6SHd,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/kortschak-investments-l-p,13,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",50,"[""Venture Capital""]","Menlo Park, California, United States","Kortschak Investments, L.P.",,0,0,,California,,
recs6dphE6t7WtD0H,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/starfish-ventures,12,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",49,"[""Venture Capital""]","Melbourne, Victoria, Australia",Starfish Ventures,,0,0,,Victoria,,
recs77nduwe4Qp63u,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/deutsche-bank,40,"[""Debt"", ""Early Stage Venture"", ""Late Stage Venture"", ""Post-Ipo"", ""Private Equity""]",82,"[""Investment Bank""]","Frankfurt, Hessen, Germany",Deutsche Bank,,0,0,,Hessen,,
recs7EUt57c6JC7Ns,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/vi-partners,8,"[""Early Stage Venture"", ""Late Stage Venture"", ""Seed""]",56,"[""Venture Capital""]","Zug, Zug, Switzerland",VI Partners,,0,0,,Zug,,
recsBPpSra8GFb9EL,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/sjf-ventures,9,"[""Early Stage Venture"", ""Late Stage Venture""]",47,"[""Venture Capital""]","Durham, North Carolina, United States",SJF Ventures,,0,0,,North Carolina,,
recsHhg0GEoDE6xks,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/person/jose-marin-2,8,"[""Seed""]",57,"[""Individual/Angel""]","Madrid, Madrid, Spain",Jose Marin,,0,0,,Madrid,,
recsKXLVEojEOwTZt,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/harbert-growth-partners,13,"[""Early Stage Venture"", ""Late Stage Venture""]",51,"[""Venture Capital""]","Richmond, Virginia, United States",Harbert Growth Partners,,0,0,,Virginia,,
recsMj8iFQ2ICMf6u,2018-02-03T00:56:13.000Z,0,,https://www.crunchbase.com/organization/sinovation-ventures,11,"[""Early Stage Venture"", ""Seed""]",162,"[""Venture Capital""]","Beijing, Beijing, China",Sinovation Ventures,,0,0,,Beijing,,
